Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,Crab-eating macaque gene stable ID,Crab-eating macaque gene name,Gene name
ENSG00000163885,ENSG00000163885.12,ENST00000352312,ENST00000352312.6,ENSMFAG00000042548,CFAP100,CFAP100
ENSG00000163885,ENSG00000163885.12,ENST00000510833,ENST00000510833.5,ENSMFAG00000042548,CFAP100,CFAP100
ENSG00000163885,ENSG00000163885.12,ENST00000505024,ENST00000505024.1,ENSMFAG00000042548,CFAP100,CFAP100
ENSG00000163885,ENSG00000163885.12,ENST00000533201,ENST00000533201.1,ENSMFAG00000042548,CFAP100,CFAP100
ENSG00000163885,ENSG00000163885.12,ENST00000503905,ENST00000503905.1,ENSMFAG00000042548,CFAP100,CFAP100
ENSG00000163885,ENSG00000163885.12,ENST00000507830,ENST00000507830.1,ENSMFAG00000042548,CFAP100,CFAP100
ENSG00000163885,ENSG00000163885.12,ENST00000506204,ENST00000506204.1,ENSMFAG00000042548,CFAP100,CFAP100
ENSG00000070476,ENSG00000070476.15,ENST00000514463,ENST00000514463.1,ENSMFAG00000035930,ZXDC,ZXDC
ENSG00000070476,ENSG00000070476.15,ENST00000389709,ENST00000389709.8,ENSMFAG00000035930,ZXDC,ZXDC
ENSG00000070476,ENSG00000070476.15,ENST00000515545,ENST00000515545.5,ENSMFAG00000035930,ZXDC,ZXDC
ENSG00000070476,ENSG00000070476.15,ENST00000336332,ENST00000336332.5,ENSMFAG00000035930,ZXDC,ZXDC
ENSG00000159650,ENSG00000159650.9,ENST00000290868,ENST00000290868.7,ENSMFAG00000042232,UROC1,UROC1
ENSG00000159650,ENSG00000159650.9,ENST00000383579,ENST00000383579.3,ENSMFAG00000042232,UROC1,UROC1
ENSG00000180767,ENSG00000180767.10,ENST00000319340,ENST00000319340.7,ENSMFAG00000037606,CHST13,CHST13
ENSG00000180767,ENSG00000180767.10,ENST00000615522,ENST00000615522.1,ENSMFAG00000037606,CHST13,CHST13
ENSG00000180697,ENSG00000180697.9,ENST00000505070,ENST00000505070.5,ENSMFAG00000032848,C3orf22,C3orf22
ENSG00000180697,ENSG00000180697.9,ENST00000318225,ENST00000318225.3,ENSMFAG00000032848,C3orf22,C3orf22
ENSG00000288436,ENSG00000288436.1,ENST00000383572,ENST00000383572.3,ENSMFAG00000003422,,AC024558.2
ENSG00000197763,ENSG00000197763.18,ENST00000524230,ENST00000524230.7,ENSMFAG00000001280,TXNRD3,TXNRD3
ENSG00000197763,ENSG00000197763.18,ENST00000518740,ENST00000518740.5,ENSMFAG00000001280,TXNRD3,TXNRD3
ENSG00000197763,ENSG00000197763.18,ENST00000523403,ENST00000523403.2,ENSMFAG00000001280,TXNRD3,TXNRD3
ENSG00000159685,ENSG00000159685.11,ENST00000290913,ENST00000290913.8,ENSMFAG00000006791,CHCHD6,CHCHD6
ENSG00000159685,ENSG00000159685.11,ENST00000503119,ENST00000503119.5,ENSMFAG00000006791,CHCHD6,CHCHD6
ENSG00000159685,ENSG00000159685.11,ENST00000508789,ENST00000508789.5,ENSMFAG00000006791,CHCHD6,CHCHD6
ENSG00000159685,ENSG00000159685.11,ENST00000514908,ENST00000514908.5,ENSMFAG00000006791,CHCHD6,CHCHD6
ENSG00000159685,ENSG00000159685.11,ENST00000513253,ENST00000513253.1,ENSMFAG00000006791,CHCHD6,CHCHD6
ENSG00000159685,ENSG00000159685.11,ENST00000515867,ENST00000515867.1,ENSMFAG00000006791,CHCHD6,CHCHD6
ENSG00000159685,ENSG00000159685.11,ENST00000504973,ENST00000504973.5,ENSMFAG00000006791,CHCHD6,CHCHD6
ENSG00000159685,ENSG00000159685.11,ENST00000510044,ENST00000510044.1,ENSMFAG00000006791,CHCHD6,CHCHD6
ENSG00000114554,ENSG00000114554.11,ENST00000393409,ENST00000393409.2,ENSMFAG00000037368,PLXNA1,PLXNA1
ENSG00000114554,ENSG00000114554.11,ENST00000503234,ENST00000503234.5,ENSMFAG00000037368,PLXNA1,PLXNA1
ENSG00000114554,ENSG00000114554.11,ENST00000503363,ENST00000503363.1,ENSMFAG00000037368,PLXNA1,PLXNA1
ENSG00000114554,ENSG00000114554.11,ENST00000505278,ENST00000505278.1,ENSMFAG00000037368,PLXNA1,PLXNA1
ENSG00000214324,ENSG00000214324.5,ENST00000624688,ENST00000624688.2,ENSMFAG00000000486,C3orf56,C3orf56
ENSG00000212556,ENSG00000212556.1,ENST00000391254,ENST00000391254.1,ENSMFAG00000013079,Y_RNA,Y_RNA
ENSG00000201288,ENSG00000201288.1,ENST00000364418,ENST00000364418.1,ENSMFAG00000006936,U6,RNU6-1047P
ENSG00000163870,ENSG00000163870.16,ENST00000648957,ENST00000648957.1,ENSMFAG00000038337,TPRA1,TPRA1
ENSG00000163870,ENSG00000163870.16,ENST00000450633,ENST00000450633.6,ENSMFAG00000038337,TPRA1,TPRA1
ENSG00000163870,ENSG00000163870.16,ENST00000296210,ENST00000296210.11,ENSMFAG00000038337,TPRA1,TPRA1
ENSG00000163870,ENSG00000163870.16,ENST00000355552,ENST00000355552.8,ENSMFAG00000038337,TPRA1,TPRA1
ENSG00000163870,ENSG00000163870.16,ENST00000393400,ENST00000393400.6,ENSMFAG00000038337,TPRA1,TPRA1
ENSG00000163870,ENSG00000163870.16,ENST00000483868,ENST00000483868.5,ENSMFAG00000038337,TPRA1,TPRA1
ENSG00000163870,ENSG00000163870.16,ENST00000489960,ENST00000489960.5,ENSMFAG00000038337,TPRA1,TPRA1
ENSG00000163870,ENSG00000163870.16,ENST00000465915,ENST00000465915.1,ENSMFAG00000038337,TPRA1,TPRA1
ENSG00000163870,ENSG00000163870.16,ENST00000490290,ENST00000490290.5,ENSMFAG00000038337,TPRA1,TPRA1
ENSG00000163870,ENSG00000163870.16,ENST00000469111,ENST00000469111.5,ENSMFAG00000038337,TPRA1,TPRA1
ENSG00000163870,ENSG00000163870.16,ENST00000490643,ENST00000490643.5,ENSMFAG00000038337,TPRA1,TPRA1
ENSG00000163870,ENSG00000163870.16,ENST00000462228,ENST00000462228.1,ENSMFAG00000038337,TPRA1,TPRA1
ENSG00000073111,ENSG00000073111.14,ENST00000265056,ENST00000265056.12,ENSMFAG00000021368,MCM2,MCM2
ENSG00000073111,ENSG00000073111.14,ENST00000474964,ENST00000474964.5,ENSMFAG00000021368,MCM2,MCM2
ENSG00000073111,ENSG00000073111.14,ENST00000480910,ENST00000480910.1,ENSMFAG00000021368,MCM2,MCM2
ENSG00000073111,ENSG00000073111.14,ENST00000472731,ENST00000472731.1,ENSMFAG00000021368,MCM2,MCM2
ENSG00000073111,ENSG00000073111.14,ENST00000477668,ENST00000477668.5,ENSMFAG00000021368,MCM2,MCM2
ENSG00000073111,ENSG00000073111.14,ENST00000468659,ENST00000468659.1,ENSMFAG00000021368,MCM2,MCM2
ENSG00000073111,ENSG00000073111.14,ENST00000491422,ENST00000491422.1,ENSMFAG00000021368,MCM2,MCM2
ENSG00000073111,ENSG00000073111.14,ENST00000473785,ENST00000473785.1,ENSMFAG00000021368,MCM2,MCM2
ENSG00000073111,ENSG00000073111.14,ENST00000468414,ENST00000468414.1,ENSMFAG00000021368,MCM2,MCM2
ENSG00000114631,ENSG00000114631.11,ENST00000342480,ENST00000342480.7,ENSMFAG00000003876,PODXL2,PODXL2
ENSG00000114626,ENSG00000114626.18,ENST00000483857,ENST00000483857.5,ENSMFAG00000033156,ABTB1,ABTB1
ENSG00000114626,ENSG00000114626.18,ENST00000232744,ENST00000232744.13,ENSMFAG00000033156,ABTB1,ABTB1
ENSG00000114626,ENSG00000114626.18,ENST00000475265,ENST00000475265.5,ENSMFAG00000033156,ABTB1,ABTB1
ENSG00000114626,ENSG00000114626.18,ENST00000493365,ENST00000493365.5,ENSMFAG00000033156,ABTB1,ABTB1
ENSG00000114626,ENSG00000114626.18,ENST00000453791,ENST00000453791.6,ENSMFAG00000033156,ABTB1,ABTB1
ENSG00000114626,ENSG00000114626.18,ENST00000475042,ENST00000475042.5,ENSMFAG00000033156,ABTB1,ABTB1
ENSG00000114626,ENSG00000114626.18,ENST00000466612,ENST00000466612.5,ENSMFAG00000033156,ABTB1,ABTB1
ENSG00000114626,ENSG00000114626.18,ENST00000479280,ENST00000479280.5,ENSMFAG00000033156,ABTB1,ABTB1
ENSG00000114626,ENSG00000114626.18,ENST00000467179,ENST00000467179.5,ENSMFAG00000033156,ABTB1,ABTB1
ENSG00000114626,ENSG00000114626.18,ENST00000468137,ENST00000468137.5,ENSMFAG00000033156,ABTB1,ABTB1
ENSG00000114626,ENSG00000114626.18,ENST00000464431,ENST00000464431.1,ENSMFAG00000033156,ABTB1,ABTB1
ENSG00000114626,ENSG00000114626.18,ENST00000491633,ENST00000491633.5,ENSMFAG00000033156,ABTB1,ABTB1
ENSG00000114626,ENSG00000114626.18,ENST00000478298,ENST00000478298.5,ENSMFAG00000033156,ABTB1,ABTB1
ENSG00000114626,ENSG00000114626.18,ENST00000474129,ENST00000474129.1,ENSMFAG00000033156,ABTB1,ABTB1
ENSG00000114626,ENSG00000114626.18,ENST00000497162,ENST00000497162.1,ENSMFAG00000033156,ABTB1,ABTB1
ENSG00000074416,ENSG00000074416.14,ENST00000434178,ENST00000434178.6,ENSMFAG00000033079,MGLL,MGLL
ENSG00000074416,ENSG00000074416.14,ENST00000496306,ENST00000496306.5,ENSMFAG00000033079,MGLL,MGLL
ENSG00000074416,ENSG00000074416.14,ENST00000476682,ENST00000476682.1,ENSMFAG00000033079,MGLL,MGLL
ENSG00000074416,ENSG00000074416.14,ENST00000487473,ENST00000487473.5,ENSMFAG00000033079,MGLL,MGLL
ENSG00000074416,ENSG00000074416.14,ENST00000398101,ENST00000398101.7,ENSMFAG00000033079,MGLL,MGLL
ENSG00000074416,ENSG00000074416.14,ENST00000648300,ENST00000648300.1,ENSMFAG00000033079,MGLL,MGLL
ENSG00000074416,ENSG00000074416.14,ENST00000484451,ENST00000484451.1,ENSMFAG00000033079,MGLL,MGLL
ENSG00000074416,ENSG00000074416.14,ENST00000465597,ENST00000465597.5,ENSMFAG00000033079,MGLL,MGLL
ENSG00000074416,ENSG00000074416.14,ENST00000479967,ENST00000479967.5,ENSMFAG00000033079,MGLL,MGLL
ENSG00000074416,ENSG00000074416.14,ENST00000493611,ENST00000493611.1,ENSMFAG00000033079,MGLL,MGLL
ENSG00000074416,ENSG00000074416.14,ENST00000476654,ENST00000476654.1,ENSMFAG00000033079,MGLL,MGLL
ENSG00000074416,ENSG00000074416.14,ENST00000494830,ENST00000494830.1,ENSMFAG00000033079,MGLL,MGLL
ENSG00000074416,ENSG00000074416.14,ENST00000265052,ENST00000265052.9,ENSMFAG00000033079,MGLL,MGLL
ENSG00000074416,ENSG00000074416.14,ENST00000398104,ENST00000398104.5,ENSMFAG00000033079,MGLL,MGLL
ENSG00000074416,ENSG00000074416.14,ENST00000453507,ENST00000453507.6,ENSMFAG00000033079,MGLL,MGLL
ENSG00000187715,ENSG00000187715.13,ENST00000405109,ENST00000405109.5,ENSMFAG00000007505,KBTBD12,KBTBD12
ENSG00000187715,ENSG00000187715.13,ENST00000476626,ENST00000476626.5,ENSMFAG00000007505,KBTBD12,KBTBD12
ENSG00000187715,ENSG00000187715.13,ENST00000407609,ENST00000407609.7,ENSMFAG00000007505,KBTBD12,KBTBD12
ENSG00000187715,ENSG00000187715.13,ENST00000497045,ENST00000497045.1,ENSMFAG00000007505,KBTBD12,KBTBD12
ENSG00000187715,ENSG00000187715.13,ENST00000343941,ENST00000343941.4,ENSMFAG00000007505,KBTBD12,KBTBD12
ENSG00000187715,ENSG00000187715.13,ENST00000492025,ENST00000492025.1,ENSMFAG00000007505,KBTBD12,KBTBD12
ENSG00000187715,ENSG00000187715.13,ENST00000405256,ENST00000405256.5,ENSMFAG00000007505,KBTBD12,KBTBD12
ENSG00000058262,ENSG00000058262.10,ENST00000464451,ENST00000464451.5,ENSMFAG00000043634,SEC61A1,SEC61A1
ENSG00000058262,ENSG00000058262.10,ENST00000243253,ENST00000243253.8,ENSMFAG00000043634,SEC61A1,SEC61A1
ENSG00000058262,ENSG00000058262.10,ENST00000481210,ENST00000481210.5,ENSMFAG00000043634,SEC61A1,SEC61A1
ENSG00000058262,ENSG00000058262.10,ENST00000491668,ENST00000491668.1,ENSMFAG00000043634,SEC61A1,SEC61A1
ENSG00000058262,ENSG00000058262.10,ENST00000424880,ENST00000424880.2,ENSMFAG00000043634,SEC61A1,SEC61A1
ENSG00000058262,ENSG00000058262.10,ENST00000483956,ENST00000483956.1,ENSMFAG00000043634,SEC61A1,SEC61A1
ENSG00000058262,ENSG00000058262.10,ENST00000498837,ENST00000498837.1,ENSMFAG00000043634,SEC61A1,SEC61A1
ENSG00000175792,ENSG00000175792.12,ENST00000585057,ENST00000585057.5,ENSMFAG00000003301,RUVBL1,RUVBL1
ENSG00000175792,ENSG00000175792.12,ENST00000472125,ENST00000472125.5,ENSMFAG00000003301,RUVBL1,RUVBL1
ENSG00000175792,ENSG00000175792.12,ENST00000464873,ENST00000464873.5,ENSMFAG00000003301,RUVBL1,RUVBL1
ENSG00000175792,ENSG00000175792.12,ENST00000322623,ENST00000322623.10,ENSMFAG00000003301,RUVBL1,RUVBL1
ENSG00000175792,ENSG00000175792.12,ENST00000582176,ENST00000582176.1,ENSMFAG00000003301,RUVBL1,RUVBL1
ENSG00000175792,ENSG00000175792.12,ENST00000478892,ENST00000478892.1,ENSMFAG00000003301,RUVBL1,RUVBL1
ENSG00000175792,ENSG00000175792.12,ENST00000480616,ENST00000480616.1,ENSMFAG00000003301,RUVBL1,RUVBL1
ENSG00000175792,ENSG00000175792.12,ENST00000478243,ENST00000478243.1,ENSMFAG00000003301,RUVBL1,RUVBL1
ENSG00000212344,ENSG00000212344.1,ENST00000391042,ENST00000391042.1,ENSMFAG00000015105,U6,RNU6-823P
ENSG00000132394,ENSG00000132394.11,ENST00000254730,ENST00000254730.11,ENSMFAG00000042128,EEFSEC,EEFSEC
ENSG00000132394,ENSG00000132394.11,ENST00000483457,ENST00000483457.1,ENSMFAG00000042128,EEFSEC,EEFSEC
ENSG00000132394,ENSG00000132394.11,ENST00000484438,ENST00000484438.1,ENSMFAG00000042128,EEFSEC,EEFSEC
ENSG00000132394,ENSG00000132394.11,ENST00000483569,ENST00000483569.1,ENSMFAG00000042128,EEFSEC,EEFSEC
ENSG00000179407,ENSG00000179407.3,ENST00000469083,ENST00000469083.1,ENSMFAG00000030291,DNAJB8,DNAJB8
ENSG00000179407,ENSG00000179407.3,ENST00000319153,ENST00000319153.3,ENSMFAG00000030291,DNAJB8,DNAJB8
ENSG00000179348,ENSG00000179348.12,ENST00000341105,ENST00000341105.7,ENSMFAG00000038603,GATA2,GATA2
ENSG00000179348,ENSG00000179348.12,ENST00000489987,ENST00000489987.1,ENSMFAG00000038603,GATA2,GATA2
ENSG00000179348,ENSG00000179348.12,ENST00000430265,ENST00000430265.6,ENSMFAG00000038603,GATA2,GATA2
ENSG00000179348,ENSG00000179348.12,ENST00000487848,ENST00000487848.5,ENSMFAG00000038603,GATA2,GATA2
ENSG00000179348,ENSG00000179348.12,ENST00000492608,ENST00000492608.1,ENSMFAG00000038603,GATA2,GATA2
ENSG00000179348,ENSG00000179348.12,ENST00000498200,ENST00000498200.1,ENSMFAG00000038603,GATA2,GATA2
ENSG00000163902,ENSG00000163902.12,ENST00000296255,ENST00000296255.8,ENSMFAG00000003642,RPN1,RPN1
ENSG00000163902,ENSG00000163902.12,ENST00000497289,ENST00000497289.5,ENSMFAG00000003642,RPN1,RPN1
ENSG00000163902,ENSG00000163902.12,ENST00000490166,ENST00000490166.1,ENSMFAG00000003642,RPN1,RPN1
ENSG00000163902,ENSG00000163902.12,ENST00000495462,ENST00000495462.5,ENSMFAG00000003642,RPN1,RPN1
ENSG00000163902,ENSG00000163902.12,ENST00000479113,ENST00000479113.1,ENSMFAG00000003642,RPN1,RPN1
ENSG00000163902,ENSG00000163902.12,ENST00000476931,ENST00000476931.1,ENSMFAG00000003642,RPN1,RPN1
ENSG00000163902,ENSG00000163902.12,ENST00000497415,ENST00000497415.1,ENSMFAG00000003642,RPN1,RPN1
ENSG00000163902,ENSG00000163902.12,ENST00000481168,ENST00000481168.1,ENSMFAG00000003642,RPN1,RPN1
ENSG00000075785,ENSG00000075785.14,ENST00000676214,ENST00000676214.1,ENSMFAG00000033688,RAB7A,RAB7A
ENSG00000075785,ENSG00000075785.14,ENST00000676425,ENST00000676425.1,ENSMFAG00000033688,RAB7A,RAB7A
ENSG00000075785,ENSG00000075785.14,ENST00000675712,ENST00000675712.1,ENSMFAG00000033688,RAB7A,RAB7A
ENSG00000075785,ENSG00000075785.14,ENST00000675864,ENST00000675864.1,ENSMFAG00000033688,RAB7A,RAB7A
ENSG00000075785,ENSG00000075785.14,ENST00000490093,ENST00000490093.6,ENSMFAG00000033688,RAB7A,RAB7A
ENSG00000075785,ENSG00000075785.14,ENST00000675342,ENST00000675342.1,ENSMFAG00000033688,RAB7A,RAB7A
ENSG00000075785,ENSG00000075785.14,ENST00000493186,ENST00000493186.6,ENSMFAG00000033688,RAB7A,RAB7A
ENSG00000075785,ENSG00000075785.14,ENST00000674748,ENST00000674748.1,ENSMFAG00000033688,RAB7A,RAB7A
ENSG00000075785,ENSG00000075785.14,ENST00000265062,ENST00000265062.8,ENSMFAG00000033688,RAB7A,RAB7A
ENSG00000075785,ENSG00000075785.14,ENST00000482525,ENST00000482525.5,ENSMFAG00000033688,RAB7A,RAB7A
ENSG00000075785,ENSG00000075785.14,ENST00000491681,ENST00000491681.1,ENSMFAG00000033688,RAB7A,RAB7A
ENSG00000075785,ENSG00000075785.14,ENST00000675497,ENST00000675497.1,ENSMFAG00000033688,RAB7A,RAB7A
ENSG00000075785,ENSG00000075785.14,ENST00000674589,ENST00000674589.1,ENSMFAG00000033688,RAB7A,RAB7A
ENSG00000075785,ENSG00000075785.14,ENST00000464496,ENST00000464496.5,ENSMFAG00000033688,RAB7A,RAB7A
ENSG00000075785,ENSG00000075785.14,ENST00000483906,ENST00000483906.5,ENSMFAG00000033688,RAB7A,RAB7A
ENSG00000075785,ENSG00000075785.14,ENST00000485280,ENST00000485280.1,ENSMFAG00000033688,RAB7A,RAB7A
ENSG00000075785,ENSG00000075785.14,ENST00000676147,ENST00000676147.1,ENSMFAG00000033688,RAB7A,RAB7A
ENSG00000075785,ENSG00000075785.14,ENST00000674593,ENST00000674593.1,ENSMFAG00000033688,RAB7A,RAB7A
ENSG00000207130,ENSG00000207130.1,ENST00000384401,ENST00000384401.1,ENSMFAG00000004835,,AC079945.1
ENSG00000244232,ENSG00000244232.3,ENST00000480095,ENST00000480095.3,ENSMFAG00000017667,Metazoa_SRP,RN7SL698P
ENSG00000177646,ENSG00000177646.19,ENST00000505602,ENST00000505602.1,ENSMFAG00000045035,ACAD9,ACAD9
ENSG00000177646,ENSG00000177646.19,ENST00000514643,ENST00000514643.5,ENSMFAG00000045035,ACAD9,ACAD9
ENSG00000177646,ENSG00000177646.19,ENST00000512801,ENST00000512801.5,ENSMFAG00000045035,ACAD9,ACAD9
ENSG00000177646,ENSG00000177646.19,ENST00000308982,ENST00000308982.12,ENSMFAG00000045035,ACAD9,ACAD9
ENSG00000177646,ENSG00000177646.19,ENST00000505192,ENST00000505192.5,ENSMFAG00000045035,ACAD9,ACAD9
ENSG00000177646,ENSG00000177646.19,ENST00000511227,ENST00000511227.5,ENSMFAG00000045035,ACAD9,ACAD9
ENSG00000177646,ENSG00000177646.19,ENST00000515429,ENST00000515429.1,ENSMFAG00000045035,ACAD9,ACAD9
ENSG00000177646,ENSG00000177646.19,ENST00000514336,ENST00000514336.1,ENSMFAG00000045035,ACAD9,ACAD9
ENSG00000177646,ENSG00000177646.19,ENST00000505867,ENST00000505867.5,ENSMFAG00000045035,ACAD9,ACAD9
ENSG00000177646,ENSG00000177646.19,ENST00000511526,ENST00000511526.5,ENSMFAG00000045035,ACAD9,ACAD9
ENSG00000177646,ENSG00000177646.19,ENST00000508971,ENST00000508971.1,ENSMFAG00000045035,ACAD9,ACAD9
ENSG00000177646,ENSG00000177646.19,ENST00000511325,ENST00000511325.1,ENSMFAG00000045035,ACAD9,ACAD9
ENSG00000114654,ENSG00000114654.7,ENST00000436022,ENST00000436022.2,ENSMFAG00000046117,EFCC1,EFCC1
ENSG00000114654,ENSG00000114654.7,ENST00000481536,ENST00000481536.2,ENSMFAG00000046117,EFCC1,EFCC1
ENSG00000169704,ENSG00000169704.5,ENST00000307395,ENST00000307395.5,ENSMFAG00000007080,GP9,GP9
ENSG00000172780,ENSG00000172780.17,ENST00000315150,ENST00000315150.10,ENSMFAG00000040013,RAB43,RAB43
ENSG00000172780,ENSG00000172780.17,ENST00000393304,ENST00000393304.5,ENSMFAG00000040013,RAB43,RAB43
ENSG00000172780,ENSG00000172780.17,ENST00000393308,ENST00000393308.5,ENSMFAG00000040013,RAB43,RAB43
ENSG00000172780,ENSG00000172780.17,ENST00000393307,ENST00000393307.5,ENSMFAG00000040013,RAB43,RAB43
ENSG00000172780,ENSG00000172780.17,ENST00000393305,ENST00000393305.5,ENSMFAG00000040013,RAB43,RAB43
ENSG00000172780,ENSG00000172780.17,ENST00000476465,ENST00000476465.5,ENSMFAG00000040013,RAB43,RAB43
ENSG00000172780,ENSG00000172780.17,ENST00000457077,ENST00000457077.1,ENSMFAG00000040013,RAB43,RAB43
ENSG00000172780,ENSG00000172780.17,ENST00000615093,ENST00000615093.1,ENSMFAG00000040013,RAB43,RAB43
ENSG00000261796,ENSG00000261796.1,ENST00000418265,ENST00000418265.1,ENSMFAG00000037074,,ISY1-RAB43
ENSG00000240682,ENSG00000240682.10,ENST00000393295,ENST00000393295.8,ENSMFAG00000037074,,ISY1
ENSG00000240682,ENSG00000240682.10,ENST00000471497,ENST00000471497.5,ENSMFAG00000037074,,ISY1
ENSG00000240682,ENSG00000240682.10,ENST00000273541,ENST00000273541.12,ENSMFAG00000037074,,ISY1
ENSG00000240682,ENSG00000240682.10,ENST00000471306,ENST00000471306.1,ENSMFAG00000037074,,ISY1
ENSG00000240682,ENSG00000240682.10,ENST00000496163,ENST00000496163.5,ENSMFAG00000037074,,ISY1
ENSG00000240682,ENSG00000240682.10,ENST00000393292,ENST00000393292.7,ENSMFAG00000037074,,ISY1
ENSG00000240682,ENSG00000240682.10,ENST00000485703,ENST00000485703.1,ENSMFAG00000037074,,ISY1
ENSG00000169714,ENSG00000169714.17,ENST00000502976,ENST00000502976.5,ENSMFAG00000030262,CNBP,CNBP
ENSG00000169714,ENSG00000169714.17,ENST00000422453,ENST00000422453.7,ENSMFAG00000030262,CNBP,CNBP
ENSG00000169714,ENSG00000169714.17,ENST00000451728,ENST00000451728.6,ENSMFAG00000030262,CNBP,CNBP
ENSG00000169714,ENSG00000169714.17,ENST00000446936,ENST00000446936.6,ENSMFAG00000030262,CNBP,CNBP
ENSG00000169714,ENSG00000169714.17,ENST00000500450,ENST00000500450.6,ENSMFAG00000030262,CNBP,CNBP
ENSG00000169714,ENSG00000169714.17,ENST00000504813,ENST00000504813.5,ENSMFAG00000030262,CNBP,CNBP
ENSG00000169714,ENSG00000169714.17,ENST00000441626,ENST00000441626.6,ENSMFAG00000030262,CNBP,CNBP
ENSG00000169714,ENSG00000169714.17,ENST00000502372,ENST00000502372.1,ENSMFAG00000030262,CNBP,CNBP
ENSG00000169714,ENSG00000169714.17,ENST00000512338,ENST00000512338.1,ENSMFAG00000030262,CNBP,CNBP
ENSG00000169714,ENSG00000169714.17,ENST00000507573,ENST00000507573.1,ENSMFAG00000030262,CNBP,CNBP
ENSG00000181789,ENSG00000181789.14,ENST00000314797,ENST00000314797.10,ENSMFAG00000031940,COPG1,COPG1
ENSG00000181789,ENSG00000181789.14,ENST00000513965,ENST00000513965.5,ENSMFAG00000031940,COPG1,COPG1
ENSG00000181789,ENSG00000181789.14,ENST00000515725,ENST00000515725.5,ENSMFAG00000031940,COPG1,COPG1
ENSG00000181789,ENSG00000181789.14,ENST00000504350,ENST00000504350.1,ENSMFAG00000031940,COPG1,COPG1
ENSG00000181789,ENSG00000181789.14,ENST00000509208,ENST00000509208.1,ENSMFAG00000031940,COPG1,COPG1
ENSG00000181789,ENSG00000181789.14,ENST00000504547,ENST00000504547.1,ENSMFAG00000031940,COPG1,COPG1
ENSG00000181789,ENSG00000181789.14,ENST00000513410,ENST00000513410.1,ENSMFAG00000031940,COPG1,COPG1
ENSG00000181789,ENSG00000181789.14,ENST00000509889,ENST00000509889.5,ENSMFAG00000031940,COPG1,COPG1
ENSG00000181789,ENSG00000181789.14,ENST00000514478,ENST00000514478.1,ENSMFAG00000031940,COPG1,COPG1
ENSG00000181789,ENSG00000181789.14,ENST00000512034,ENST00000512034.1,ENSMFAG00000031940,COPG1,COPG1
ENSG00000183624,ENSG00000183624.14,ENST00000509042,ENST00000509042.5,ENSMFAG00000032291,HMCES,HMCES
ENSG00000183624,ENSG00000183624.14,ENST00000383463,ENST00000383463.9,ENSMFAG00000032291,HMCES,HMCES
ENSG00000183624,ENSG00000183624.14,ENST00000417226,ENST00000417226.6,ENSMFAG00000032291,HMCES,HMCES
ENSG00000183624,ENSG00000183624.14,ENST00000510314,ENST00000510314.5,ENSMFAG00000032291,HMCES,HMCES
ENSG00000183624,ENSG00000183624.14,ENST00000502878,ENST00000502878.6,ENSMFAG00000032291,HMCES,HMCES
ENSG00000183624,ENSG00000183624.14,ENST00000389735,ENST00000389735.7,ENSMFAG00000032291,HMCES,HMCES
ENSG00000183624,ENSG00000183624.14,ENST00000509551,ENST00000509551.5,ENSMFAG00000032291,HMCES,HMCES
ENSG00000183624,ENSG00000183624.14,ENST00000511665,ENST00000511665.1,ENSMFAG00000032291,HMCES,HMCES
ENSG00000184897,ENSG00000184897.6,ENST00000333762,ENST00000333762.6,ENSMFAG00000030625,H1-10,H1-10
ENSG00000207088,ENSG00000207088.1,ENST00000384360,ENST00000384360.1,ENSMFAG00000009561,,SNORA7B
ENSG00000207088,ENSG00000207088.1,ENST00000384360,ENST00000384360.1,ENSMFAG00000009497,,SNORA7B
ENSG00000172771,ENSG00000172771.12,ENST00000505956,ENST00000505956.6,ENSMFAG00000040136,EFCAB12,EFCAB12
ENSG00000172771,ENSG00000172771.12,ENST00000514900,ENST00000514900.5,ENSMFAG00000040136,EFCAB12,EFCAB12
ENSG00000172771,ENSG00000172771.12,ENST00000503498,ENST00000503498.1,ENSMFAG00000040136,EFCAB12,EFCAB12
ENSG00000172771,ENSG00000172771.12,ENST00000503957,ENST00000503957.1,ENSMFAG00000040136,EFCAB12,EFCAB12
ENSG00000172771,ENSG00000172771.12,ENST00000326085,ENST00000326085.7,ENSMFAG00000040136,EFCAB12,EFCAB12
ENSG00000129071,ENSG00000129071.9,ENST00000429544,ENST00000429544.6,ENSMFAG00000002266,MBD4,MBD4
ENSG00000129071,ENSG00000129071.9,ENST00000249910,ENST00000249910.5,ENSMFAG00000002266,MBD4,MBD4
ENSG00000129071,ENSG00000129071.9,ENST00000503197,ENST00000503197.5,ENSMFAG00000002266,MBD4,MBD4
ENSG00000129071,ENSG00000129071.9,ENST00000509828,ENST00000509828.1,ENSMFAG00000002266,MBD4,MBD4
ENSG00000129071,ENSG00000129071.9,ENST00000507208,ENST00000507208.1,ENSMFAG00000002266,MBD4,MBD4
ENSG00000129071,ENSG00000129071.9,ENST00000511009,ENST00000511009.1,ENSMFAG00000002266,MBD4,MBD4
ENSG00000129071,ENSG00000129071.9,ENST00000515266,ENST00000515266.1,ENSMFAG00000002266,MBD4,MBD4
ENSG00000129071,ENSG00000129071.9,ENST00000509587,ENST00000509587.1,ENSMFAG00000002266,MBD4,MBD4
